"CHEM_ID","LIB_ID","COMP_ID","CHRO_LIB_ENTRY_ID","SUPER_PATHWAY","SUB_PATHWAY","PATHWAY_SORTORDER","TYPE","INCHIKEY","SMILES","CHEMICAL_NAME","PLOT_NAME","CAS","CHEMSPIDER","HMDB","KEGG","PUBCHEM","PLATFORM"
100020205,400,62060,218876,"Amino Acid","Alanine and Aspartate Metabolism",43,"NAMED","ZBYVTTSIVDYQSO-REOHCLBHSA-N","O=C(O)[C@@H](N)CC(NO)=O","hydroxyasparagine**","hydroxyasparagine**",NA,"88149","HMDB32332","C20631","15991574","Pos Early"
100020206,209,62070,218879,"Xenobiotics","Food Component/Plant",4894,"NAMED","MMIBOZXVZLENRZ-ZFORQUDYSA-N","O=C1c2c(OC=C1c3ccc(O)cc3)cc(O[C@@H]4O[C@@H]([C@H]([C@@H]([C@H]4O)O)O)C(O)=O)cc2","daidzein 7-O-glucuronide","daidzein 7-O-glucuronide",NA,"9491321","HMDB41718",NA,"11316354","Neg"
100020207,209,62061,218865,"Xenobiotics","Food Component/Plant",4896,"NAMED","DKEIWIJUHWVGRC-UHFFFAOYSA-N","O=C1C(C(O)=C2)=C(C=C2OS(=O)(O)=O)OC=C1C(C=C3)=CC=C3O","genistein sulfate*","genistein sulfate*",NA,NA,NA,NA,NA,"Neg"
100020211,400,62064,218870,"Lipid","Fatty Acid Metabolism (Acyl Glycine)",1849,"NAMED","VMIWHQCIHIUYCS-UHFFFAOYSA-N","O=C(CC(O)C)NCC(O)=O","3-hydroxybutyroylglycine**","3-hydroxybutyroylglycine**",NA,NA,NA,NA,NA,"Pos Early"
100020214,209,62066,218872,"Lipid","Primary Bile Acid Metabolism",3489,"NAMED","ZQYUKJFJPJDMMR-PRRFOZOMSA-N","CC(C1CCC2C3[C@H]([C@H]([C@@]4(C[C@@H](CC[C@@]4(C3CC[C@]12C)C)O)[H])O)O)CCC(NCC(O)=O)=O","glyco-beta-muricholate**","glyco-beta-muricholate**",NA,NA,NA,NA,NA,"Neg"
100020216,209,62063,218867,"Xenobiotics","Food Component/Plant",4713,"NAMED","JIVINIISUDEORF-UHFFFAOYSA-N","O=C1C(C(O)=C2)=C(C=C2OC3OC(C(O)=O)C(O)C(O)C3O)OC=C1C(C=C4)=CC=C4O","genistein glucuronide*","genistein glucuronide*",NA,NA,NA,NA,NA,"Neg"
100020217,400,62947,220818,"Amino Acid","Urea cycle; Arginine and Proline Metabolism",526,"NAMED","KXONJPJIFNGMCN-UHFFFAOYSA-N","O=C(C([N+](C)(C)C)C)N1CCCC1C([O-])=O","N,N,N-trimethyl-alanylproline betaine (TMAP)","N,N,N-trimethyl-alanylproline betaine (TMAP)",NA,NA,"HMDB0240365",NA,NA,"Pos Early"
100020219,209,62863,220649,"Xenobiotics","Food Component/Plant",4807,"NAMED","OLNJUISKUQQNIM-UHFFFAOYSA-N","O=CC1=CNC2=CC=CC=C12","3-formylindole","3-formylindole","487-89-8","9838","HMDB29737","C08493","10256","Neg"
100020241,400,62104,218950,"Peptide","Gamma-glutamyl Amino Acid",665,"NAMED","SCTJBDDLOROJJM-UHFFFAOYSA-N","NC(C(O)=O)CCC(NC(CCCNC(N)=O)C(O)=O)=O","gamma-glutamylcitrulline*","gamma-glutamylcitrulline*",NA,NA,NA,NA,NA,"Pos Early"
100020254,209,62146,219038,"Partially Characterized Molecules","Partially Characterized Molecules",6442,"NAMED",NA,NA,"glycine conjugate of C10H14O2 (1)*","glycine conjugate of C10H14O2 (1)*",NA,NA,NA,NA,NA,"Neg"
100020272,209,62857,220633,"Xenobiotics","Food Component/Plant",4902,"NAMED","UMCDODPBPQMWQP-UHFFFAOYSA-N","COC1=C(OS(=O)(O)=O)C=CC(CCC(O)=O)=C1","dihydroferulic acid sulfate","dihydroferulic acid sulfate",NA,"162994","HMDB0041724",NA,"187489","Neg"
100020276,402,62152,219058,"Lipid","Sphingomyelins",3132,"NAMED","VDFACZRLDXDTEB-WSYRTZMQSA-N","CCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCCCCC)=O)COP(OCC[N+](C)(C)C)([O-])=O","sphingomyelin (d17:1/14:0, d16:1/15:0)*","sphingomyelin (d17:1/14:0, d16:1/15:0)*",NA,NA,NA,NA,NA,"Pos Late"
100020343,209,62850,220619,"Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)",1568,"NAMED","HXHZGHRLVRFQDR-HZJYTTRNSA-N","OC(CCC/C=C\C/C=C\CCCCC)=O","tetradecadienoate (14:2)*","tetradecadienoate (14:2)*","39039-37-7","4471834","HMDB0000560",NA,"5312409","Neg"
100020361,400,62853,220624,"Amino Acid","Urea cycle; Arginine and Proline Metabolism",496,"NAMED","YCCMTCQQDULIFE-UHFFFAOYSA-N","NC1CCCNC1=O","3-amino-2-piperidone","3-amino-2-piperidone","1892-22-4","4371576","HMDB0000323",NA,"5200225","Pos Early"
100020371,400,63151,221884,"Amino Acid","Alanine and Aspartate Metabolism",33,"NAMED","QCYOIFVBYZNUNW-BYPYZUCNSA-N","C[C@@](C(O)=O)(N(C)C)[H]","N,N-dimethylalanine","N,N-dimethylalanine","2812-31-9","4589713",NA,NA,"5488191","Pos Early"
100020372,209,63583,222852,"Xenobiotics","Food Component/Plant",5237,"NAMED","DWLVFWDCSFTDOD-UHFFFAOYSA-N","OC(C(C1=CNC2=C1C=CC=C2)=O)=O","3-indoleglyoxylic acid","3-indoleglyoxylic acid","1477-49-2","66497",NA,NA,"73863","Neg"
100020373,305,62885,220735,"Xenobiotics","Chemical",6270,"NAMED","KGRVJHAUYBGFFP-UHFFFAOYSA-N","CC1=CC(C(C)(C)C)=C(C(CC2=C(C(C(C)(C)C)=CC(C)=C2)O)=C1)O","2,2'-methylenebis(6-tert-butyl-p-cresol)","2,2'-methylenebis(6-tert-butyl-p-cresol)","119-47-1","8092",NA,NA,"8398","Polar"
100020377,209,64131,233912,"Xenobiotics","Food Component/Plant",5247,"NAMED","WYUFTYLVLQZQNH-JAJWTYFOSA-N","O[C@H]([C@H]1O)[C@@H]([C@@H](CO)O[C@H]1OCC)O","ethyl beta-glucopyranoside","ethyl beta-glucopyranoside",NA,"108559","HMDB0029968",NA,"121667","Neg"
100020378,305,63357,222416,"Lipid","Fatty Acid, Dicarboxylate",1727,"NAMED","LPIOYESQKJFWPQ-UHFFFAOYSA-N","OC(C(O)=O)CCCCCCCC(O)=O","2-hydroxysebacate","2-hydroxysebacate","103963-71-9","113866","HMDB0000424",NA,"128458","Polar"
100020407,209,64041,233186,"Xenobiotics","Food Component/Plant",4910,"NAMED","CGSFDOCYHBJLFW-WMLDXEAASA-N","O=C([C@@]1(CC2=CC(OS(=O)(O)=O)=CC=C2)[H])OC[C@@]1(CC3=CC(O)=CC=C3)[H]","enterolactone sulfate","enterolactone sulfate",NA,NA,"HMDB0240506,HMDB0240505",NA,NA,"Neg"
100020409,305,63687,223113,"Cofactors and Vitamins","Ascorbate and Aldarate Metabolism",4370,"NAMED","FBFZPSQPKNIVMT-ZAFYKAAXSA-N","O=C1O[C@@]([C@@H](O)CO)([H])C(OS(=O)(O)=O)=C1O","ascorbic acid 3-sulfate*","ascorbic acid 3-sulfate*",NA,"9600241",NA,NA,"11425365","Polar"
100020417,400,62862,220645,"Amino Acid","Lysine Metabolism",117,"NAMED","XXEWFEBMSGLYBY-ZETCQYMHSA-N","OC([C@@H](N)CCCCN(C)C)=O","N6,N6-dimethyllysine","N6,N6-dimethyllysine","2259-86-1","167778","HMDB0013287","C05545","193344","Pos Early"
100020478,209,62276,219247,"Lipid","Fatty Acid, Dicarboxylate",1707,"NAMED","QHRHXXRXWDTFLI-HZJYTTRNSA-N","CCCCC/C=C\C/C=C\CC(O)=O","dodecadienoate (12:2)*","dodecadienoate (12:2)*",NA,NA,NA,NA,"25480","Neg"
100020479,400,62279,219252,"Amino Acid","Tryptophan Metabolism",324,"NAMED","PBMNAYVZYLZVKC-UHFFFAOYSA-N","O=C(OC(C[N+](C)(C)C)CC([O-])=O)CC1=CNC2=CC=CC=C12","indoleacetoylcarnitine*","indoleacetoylcarnitine*",NA,NA,NA,NA,NA,"Pos Early"
100020513,400,62707,220221,"Amino Acid","Urea cycle; Arginine and Proline Metabolism",532,"NAMED","NUZAZRCJSJHGCC-ZETCQYMHSA-N","OC([C@H](CCCCNC(N)=O)NC(C)=O)=O","N-acetylhomocitrulline","N-acetylhomocitrulline",NA,NA,NA,NA,NA,"Pos Early"
100020536,209,63072,221702,"Xenobiotics","Benzoate Metabolism",4526,"NAMED","KHZCNGJFSKSSIJ-UHFFFAOYSA-N","OC1=CC=C(CC)C=C1OS(=O)(O)=O","4-ethylcatechol sulfate","4-ethylcatechol sulfate",NA,NA,NA,NA,NA,"Neg"
100020545,400,63254,222161,"Amino Acid","Lysine Metabolism",112,"NAMED","UNPVIYLDJYPILW-VIFPVBQESA-N","OC([C@@H](NC(C)=O)CCCCN(C)C)=O","N2-acetyl,N6,N6-dimethyllysine","N2-acetyl,N6,N6-dimethyllysine",NA,NA,NA,NA,NA,"Pos Early"
100020578,209,63597,222898,"Xenobiotics","Benzoate Metabolism",4528,"NAMED","USWXDXYEVISELK-UHFFFAOYSA-N","OS(OC1=CC=C(CC=C)C=C1O)(=O)=O","4-allylcatechol sulfate","4-allylcatechol sulfate",NA,NA,NA,NA,NA,"Neg"
100020622,209,63857,223472,"Xenobiotics","Food Component/Plant",5239,"NAMED","IWRNHPTWPBSQSA-UHFFFAOYSA-N","OS(OC1=CC=C(C(OC)=O)C=C1OC)(=O)=O","methyl vanillate sulfate","methyl vanillate sulfate",NA,NA,NA,NA,NA,"Neg"
100020632,209,62736,220263,"Lipid","Fatty Acid Metabolism (Acyl Glycine)",1827,"NAMED","HIJVCBKKIBVNPO-UHFFFAOYSA-N","CCC(C)CCC(NCC(O)=O)=O","4-methylhexanoylglycine","4-methylhexanoylglycine",NA,NA,NA,NA,NA,"Neg"
100020633,209,64388,237464,"Lipid","Fatty Acid Metabolism (Acyl Glycine)",1836,"NAMED","JJDLEDDIIQOUSW-UHFFFAOYSA-N","O=C(NCC(O)=O)CC(O)CCCCC","3-hydroxyoctanoylglycine","3-hydroxyoctanoylglycine",NA,NA,NA,NA,NA,"Neg"
100020715,209,62383,219530,"Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)",1570,"NAMED","FAFSAZIEJFMBBY-PDBXOOCHSA-N","O=C(CCCCCC/C=C\C/C=C\C/C=C\CC)O","heptadecatrienoate (17:3)*","heptadecatrienoate (17:3)*",NA,"17220717",NA,"C16344","16061034","Neg"
100020743,402,62429,219596,"Lipid","Lysophospholipid",2640,"NAMED","UEORCJDSHVBFKT-HTOVTZSWSA-N","O=C(CCCCCCCC/C=C\CCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)O","1-nonadecenoyl-GPC (19:1)*","1-nonadecenoyl-GPC (19:1)*",NA,NA,NA,NA,NA,"Pos Late"
100020769,209,62449,219679,"Lipid","Monoacylglycerol",2896,"NAMED","KRUXHXDPFZXFJX-FPLPWBNLSA-N","CCCCCC/C=C\CCCCCCCCC(OCC(O)CO)=O","1-heptadecenoylglycerol (17:1)*","1-heptadecenoylglycerol (17:1)*",NA,"58191491",NA,NA,NA,"Neg"
100020779,402,62457,219698,"Lipid","Lysophospholipid",2655,"NAMED","XZZSYDYWLNENCT-UHFFFAOYSA-N","OC(COP(OCC[N+](C)(C)C)([O-])=O)COC(CCCCCCCCCCCCCCCCCCCC)=O","1-heneicosanoyl-GPC (21:0)*","1-heneicosanoyl-GPC (21:0)*",NA,NA,NA,NA,NA,"Pos Late"
100020781,402,62463,219704,"Lipid","Lysophospholipid",2674,"NAMED","WBGVYVOIMVQBOT-WSDBEMKQSA-N","OC(COP(OCC[N+](C)(C)C)([O-])=O)COC(CCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O","1-nisinoyl-GPC (24:6)*","1-nisinoyl-GPC (24:6)*",NA,NA,NA,NA,NA,"Pos Late"
100020822,305,62524,219858,"Xenobiotics","Food Component/Plant",4856,"NAMED","WEPNMLSXEATIJK-UHFFFAOYSA-N","OC1=CC(CCC(O)=O)=CC=C1OS(O)(=O)=O","dihydrocaffeate sulfate (2)","dihydrocaffeate sulfate (2)",NA,NA,NA,NA,NA,"Polar"
100020825,400,62557,219908,"Lipid","Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",1939,"NAMED","VYEONLJQPYRKAN-UHFFFAOYSA-N","C[N+](C)(C)CC(OC(CC(O)CCC)=O)CC([O-])=O","3-hydroxyhexanoylcarnitine (1)","3-hydroxyhexanoylcarnitine (1)",NA,NA,NA,NA,NA,"Pos Early"
100020837,305,63042,221622,"Xenobiotics","Drug - Topical Agents",5984,"NAMED","AKEUNCKRJATALU-UHFFFAOYSA-N","OC(C1=C(O)C=CC=C1O)=O","2,6-dihydroxybenzoic acid","2,6-dihydroxybenzoic acid","303-07-1","8974","HMDB0013676",NA,"9338","Polar"
100020893,209,62805,220431,"Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism",454,"NAMED","XMZBEAXQGSBWLG-NSCUHMNNSA-N","OC(C(O)=O)C(O)/C=C/SC","2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*","2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*",NA,NA,"HMDB0240388",NA,NA,"Neg"
100020975,209,63227,222084,"Xenobiotics","Chemical",6278,"NAMED","GOXQGRHDLROYBT-UHFFFAOYSA-N","CC1=NC=CC=C1OS(=O)(O)=O","3-hydroxy-2-methylpyridine sulfate","3-hydroxy-2-methylpyridine sulfate",NA,NA,NA,NA,NA,"Neg"
100021000,402,62851,220620,"Lipid","Sphingomyelins",3124,"NAMED","FAVAZPKFPKOYCT-VTAPXIELSA-N","CCCCCCCCCCCCCCC(O)C(N[C@@H](COP([O-])(OCC[N+](C)(C)C)=O)[C@@H](/C=C/CCCCCCCCCCCCC)O)=O","hydroxypalmitoyl sphingomyelin (d18:1/16:0(OH))**","hydroxypalmitoyl sphingomyelin (d18:1/16:0(OH))**",NA,NA,NA,NA,NA,"Pos Late"
100021011,209,63735,223268,"Xenobiotics","Food Component/Plant",4946,"NAMED","FXGSRMKCZRQRER-UHFFFAOYSA-N","OC1=C(OC)C=C(C2=C1)C(C(C3=CC=C(OC4OC(C(O)=O)C(O)C(O)C4O)C=C3)=CO2)=O","glycitein glucuronide (2)*","glycitein glucuronide (2)*",NA,NA,NA,NA,NA,"Neg"
100021092,209,62887,220738,"Xenobiotics","Food Component/Plant",4948,"NAMED","WXAIESXRQLSDGI-UHFFFAOYSA-N","COC1=C(O)C=C2C(C(C(C3=CC=C(OS(O)(=O)=O)C=C3)=CO2)=O)=C1","glycitein sulfate (2)","glycitein sulfate (2)",NA,NA,NA,NA,NA,"Neg"
100021100,209,62918,220774,"Lipid","Fatty Acid, Dicarboxylate",1712,"NAMED","MUFSRLVOUKHPIZ-OVYZBVKCSA-N","O=C(O)CCC/C=C\C/C=C\CCCCC(O)=O","tetradecadienedioate (C14:2-DC)*","tetradecadienedioate (C14:2-DC)*",NA,NA,NA,NA,"86018718","Neg"
100021105,209,62923,220779,"Lipid","Fatty Acid, Dicarboxylate",1721,"NAMED","NZLFRLCYQVOISV-IWQZZHSRSA-N","OC(CCCCCCCCC/C=C\CCCCCCCC(O)=O)=O","eicosenedioate (C20:1-DC)*","eicosenedioate (C20:1-DC)*",NA,NA,NA,NA,NA,"Neg"
100021123,400,62959,220848,"Amino Acid","Lysine Metabolism",119,"NAMED","ZRJHLGYVUCPZNH-MQWKRIRWSA-N","[O-]C([C@@H](N)C(O)CCC[N+](C)(C)C)=O","hydroxy-N6,N6,N6-trimethyllysine*","hydroxy-N6,N6,N6-trimethyllysine*",NA,NA,NA,NA,NA,"Pos Early"
100021131,402,63613,222938,"Lipid","Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",1899,"NAMED","FVOVZEONZTWNTC-OUKQBFOZSA-N","CCCCCCCC/C=C/C(OC(CC([O-])=O)C[N+](C)(C)C)=O","undecenoylcarnitine (C11:1)","undecenoylcarnitine (C11:1)",NA,NA,NA,NA,NA,"Pos Late"
100021141,402,63358,222426,"Lipid","Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",1945,"NAMED","VCRSQDIROUELAR-UHFFFAOYSA-N","OC(CCCCCCC)CC(OC(CC([O-])=O)C[N+](C)(C)C)=O","3-hydroxydecanoylcarnitine","3-hydroxydecanoylcarnitine",NA,"59664325","HMDB0061636",NA,"121454166","Pos Late"
100021162,402,62984,221101,"Lipid","Ceramide PEs",3154,"NAMED","JTVNQMOIYKXJKF-WSYRTZMQSA-N","CCCCCCCCCCCCC/C=C/[C@@]([H])(O)[C@@]([H])(NC(CCCCCCCCCCCCCCC)=O)COP(O)(OCCN)=O","palmitoyl-sphingosine-phosphoethanolamine (d18:1/16:0)","palmitoyl-sphingosine-phosphoethanolamine (d18:1/16:0)",NA,NA,NA,NA,NA,"Pos Late"
100021208,209,64579,238261,"Xenobiotics","Benzoate Metabolism",4552,"NAMED","ILVXQMHYFMBCMJ-UHFFFAOYSA-N","C=CC(C=C1O)=CC=C1OS(=O)(O)=O","4-vinylcatechol sulfate","4-vinylcatechol sulfate",NA,NA,NA,NA,NA,"Neg"
100021220,305,63678,223092,"Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism",482,"NAMED","SBQWITJAJITAMM-UHFFFAOYSA-N","OC(CCC(NCCS(=O)(O)=O)=O)=O","succinoyltaurine","succinoyltaurine",NA,"20509456",NA,NA,NA,"Polar"
100021223,209,63224,222081,"Lipid","Endocannabinoid",2198,"NAMED","ADFXUGRCALOSKU-UHFFFAOYSA-N","CCCCCC(NCCS(=O)(O)=O)=O","hexanoyltaurine","hexanoyltaurine",NA,"1680723",NA,NA,"2245940","Neg"
100021261,400,63052,221645,"Peptide","Dipeptide Derivative",669,"NAMED","JCCZCUUYYHWRGX-UHFFFAOYSA-N","NC(CC(C)C)C(N1C(C(O)=O)CC(O)C1)=O","leucylhydroxyproline*","leucylhydroxyproline*",NA,"20170035","HMDB0028930",NA,"20847829","Pos Early"
100021262,400,63051,221644,"Peptide","Dipeptide Derivative",668,"NAMED","IFZSZULHIWFRSB-UHFFFAOYSA-N","NC(C(C)CC)C(N1C(C(O)=O)CC(O)C1)=O","isoleucylhydroxyproline*","isoleucylhydroxyproline*",NA,"35032815","HMDB0028908",NA,"61158802","Pos Early"
100021324,209,63589,222869,"Xenobiotics","Chemical",6283,"NAMED","KLXACYSQYFWVLM-UHFFFAOYSA-N","ClC1=C(O)C(C(O)=O)=C(O)C(Cl)=C1","3,5-dichloro-2,6-dihydroxybenzoic acid","3,5-dichloro-2,6-dihydroxybenzoic acid",NA,"24339141",NA,NA,"24721632","Neg"
100021363,209,63853,223434,"Xenobiotics","Food Component/Plant",5241,"NAMED","LOODYTDRRBLQNH-UHFFFAOYSA-N","OC1=CC=C(C=C1OC)C(NCC(O)=O)=O","vanillic acid glycine","vanillic acid glycine",NA,"2340857","HMDB0060026",NA,"3083688","Neg"
100021372,305,63739,223275,"Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism",455,"NAMED","ONFOSYPQQXJWGS-UHFFFAOYSA-N","CSCCC(O)C(O)=O","2-hydroxy-4-(methylthio)butanoic acid","2-hydroxy-4-(methylthio)butanoic acid","583-91-5",NA,"HMDB0037115",NA,"11427","Polar"
100021374,209,63191,221986,"Lipid","Fatty Acid, Dicarboxylate",1711,"NAMED","JUODHHFNSQAXKF-UHFFFAOYSA-N","CCCCCC(CCCC(O)=O)CCCC(O)=O","branched chain 14:0 dicarboxylic acid**","branched chain 14:0 dicarboxylic acid**",NA,NA,NA,NA,NA,"Neg"
100021404,402,63193,221988,"Lipid","Glycosyl PE",2509,"NAMED","UGZBKDFTJSICEH-DJTJSCMASA-N","O=C(CCCCCCCCCCCCCCCCC)OC(COC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)COP(O)(OCCNC1C(O)C(O)C(O)C(CO)O1)=O","1-stearoyl-2-arachidonoyl-glycosyl-GPE (18:0/20:4)**","1-stearoyl-2-arachidonoyl-glycosyl-GPE (18:0/20:4)**",NA,NA,"HMDB0009003",NA,"46891781","Pos Late"
100021467,305,63264,222194,"Partially Characterized Molecules","Partially Characterized Molecules",6447,"NAMED",NA,NA,"pentose acid*","pentose acid*",NA,NA,"HMDB0000892","C00803","7991","Polar"
100021478,209,64596,238814,"Amino Acid","Histidine Metabolism",95,"NAMED","MXETUSMIYKMMAT-UHFFFAOYSA-N","CN1C=NC=C1CC(O)C(O)=O","1-methyl-5-imidazolelactate","1-methyl-5-imidazolelactate","2022510-60-5","65563369",NA,NA,NA,"Neg"
100021502,209,63436,222605,"Lipid","Medium Chain Fatty Acid",1516,"NAMED","WXBXVVIUZANZAU-CMDGGOBGSA-N","CCCCCCC/C=C/C(O)=O","(2 or 3)-decenoate (10:1n7 or n8)","(2 or 3)-decenoate (10:1n7 or n8)",NA,NA,NA,NA,NA,"Neg"
100021536,400,63728,223249,"Amino Acid","Leucine, Isoleucine and Valine Metabolism",438,"NAMED","APGLTERDKORUHK-LURJTMIESA-N","CC([C@H](N(C)C)C(O)=O)C","N,N-dimethylvaline","N,N-dimethylvaline","2812-32-0","9183230",NA,NA,"11008044","Pos Early"
100021666,209,63615,222957,"Partially Characterized Molecules","Partially Characterized Molecules",6454,"NAMED","NIFITBVFNGQSNA-SOFGYWHQSA-N","CC(C)CCCC/C=C/C(O)=O","branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (1)*","branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (1)*",NA,NA,NA,NA,NA,"Neg"
100021667,209,63616,222958,"Partially Characterized Molecules","Partially Characterized Molecules",6455,"NAMED","NIFITBVFNGQSNA-SOFGYWHQSA-N","CC(C)CCCC/C=C/C(O)=O","branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (2)*","branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (2)*",NA,NA,NA,NA,NA,"Neg"
100021673,209,64173,236716,"Lipid","Fatty Acid, Branched",1648,"NAMED","GJWSUKYXUMVMGX-UHFFFAOYSA-N","O=C(CC(C)CC/C=C(C)/C)O","citronellic acid","citronellic acid","502-47-6","9973","HMDB35837","C16462","10402","Neg"
100021680,209,63653,223036,"Partially Characterized Molecules","Partially Characterized Molecules",6435,"NAMED",NA,NA,"glycine conjugate of C6H10O2 (2)*","glycine conjugate of C6H10O2 (2)*",NA,NA,NA,NA,NA,"Neg"
100021681,209,63654,223037,"Partially Characterized Molecules","Partially Characterized Molecules",6436,"NAMED",NA,NA,"glycine conjugate of C6H10O2 (3)*","glycine conjugate of C6H10O2 (3)*",NA,NA,NA,NA,NA,"Neg"
100021707,209,63681,223106,"Xenobiotics","Chemical",6284,"NAMED","AJSVSHDVMDXRFN-UHFFFAOYSA-N","OC(C1=C(O)C(Cl)=CC(Br)=C1O)=O","3-bromo-5-chloro-2,6-dihydroxybenzoic acid*","3-bromo-5-chloro-2,6-dihydroxybenzoic acid*",NA,NA,NA,NA,"134581543","Neg"
100021709,209,63683,223108,"Partially Characterized Molecules","Partially Characterized Molecules",6457,"NAMED","FQSFPMAZIOPKLO-JXMROGBWSA-N","OC(/C=C/CCCC(C)CCCC)=O","branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid*","branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid*",NA,NA,NA,NA,NA,"Neg"
100021711,305,63685,223111,"Lipid","Fatty Acid, Dicarboxylate",1700,"NAMED","FRWVXIATCBRYHA-KPMZXABDSA-N","OC(/C=C/C=C/CCCCC(O)=O)=O","decadienedioic acid (C10:2-DC)**","decadienedioic acid (C10:2-DC)**",NA,NA,NA,NA,"17789717","Polar"
100021727,209,64390,237469,"Lipid","Fatty Acid, Branched",1661,"NAMED","VFMNSFWBDMRNLJ-BQBZGAKWSA-N","O=C(C[C@@]1([H])[C@@](C1)([H])CCC)O","cis-3,4-methyleneheptanoate","cis-3,4-methyleneheptanoate",NA,NA,NA,NA,NA,"Neg"
100021728,402,64389,237480,"Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",1874,"NAMED","LNGSHJPPGDBEPT-VYAYZGMFSA-N","O=C(C[C@@]1([H])[C@@](C1)([H])CCC)OC(CC([O-])=O)C[N+](C)(C)C","cis-3,4-methyleneheptanoylcarnitine","cis-3,4-methyleneheptanoylcarnitine",NA,NA,NA,NA,NA,"Pos Late"
100021760,400,63920,223830,"Amino Acid","Lysine Metabolism",141,"NAMED","FTTGAAZKBNZDCZ-LURJTMIESA-N","CC(N[C@@](CCCC(O)=O)(C(O)=O)[H])=O","N-acetyl-2-aminoadipate","N-acetyl-2-aminoadipate",NA,"392027",NA,"C12986","443992","Pos Early"
100021784,209,63988,232906,"Xenobiotics","Chemical",6290,"NAMED","XRHGYUZYPHTUJZ-UHFFFAOYSA-N","O=C(O)C1=CC=C(Cl)C=C1","4-chlorobenzoic acid","4-chlorobenzoic acid","74-11-3",NA,NA,"C02370","6318","Neg"
100021839,209,64049,233195,"Xenobiotics","Benzoate Metabolism",4606,"NAMED","LEJCLCZOTCOTQE-UHFFFAOYSA-N","OC1=CC=C(OS(=O)(O)=O)C=C1OC","2-methoxyhydroquinone sulfate (1)","2-methoxyhydroquinone sulfate (1)",NA,NA,NA,NA,NA,"Neg"
100021840,209,64050,233196,"Xenobiotics","Benzoate Metabolism",4607,"NAMED","DQJWAJBJWZYKLK-UHFFFAOYSA-N","OC1=CC=C(OS(=O)(O)=O)C(OC)=C1","2-methoxyhydroquinone sulfate (2)","2-methoxyhydroquinone sulfate (2)",NA,NA,NA,NA,NA,"Neg"
100021990,400,64393,237477,"Lipid","Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",1942,"NAMED","RCXSFDNDEVSQNG-UHFFFAOYSA-N","[O-]C(CC(OC(C(O)CCCCCC)=O)C[N+](C)(C)C)=O","3-hydroxyoctanoylcarnitine (1)","3-hydroxyoctanoylcarnitine (1)",NA,NA,NA,NA,NA,"Pos Early"
100021991,400,64394,237478,"Lipid","Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",1943,"NAMED","RCXSFDNDEVSQNG-UHFFFAOYSA-N","[O-]C(CC(OC(C(O)CCCCCC)=O)C[N+](C)(C)C)=O","3-hydroxyoctanoylcarnitine (2)","3-hydroxyoctanoylcarnitine (2)",NA,NA,NA,NA,NA,"Pos Early"
100021992,209,64386,237461,"Lipid","Fatty Acid Metabolism (Acyl Glycine)",1832,"NAMED","FFFQOVJTIDIKQJ-YUMQZZPRSA-N","O=C(NCC(O)=O)C[C@@H]1C[C@@H]1CCC","cis-3,4-methyleneheptanoylglycine","cis-3,4-methyleneheptanoylglycine",NA,NA,NA,NA,NA,"Neg"
100022005,209,64409,237542,"Partially Characterized Molecules","Partially Characterized Molecules",6469,"NAMED",NA,NA,"bilirubin degradation product, C17H18N2O4 (1)**","bilirubin degradation product, C17H18N2O4 (1)**",NA,NA,NA,NA,NA,"Neg"
100022006,209,64407,237539,"Partially Characterized Molecules","Partially Characterized Molecules",6470,"NAMED",NA,NA,"bilirubin degradation product, C17H18N2O4 (2)**","bilirubin degradation product, C17H18N2O4 (2)**",NA,NA,NA,NA,NA,"Neg"
100022007,209,64408,237541,"Partially Characterized Molecules","Partially Characterized Molecules",6471,"NAMED",NA,NA,"bilirubin degradation product, C17H18N2O4 (3)**","bilirubin degradation product, C17H18N2O4 (3)**",NA,NA,NA,NA,NA,"Neg"
